duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,anomaly_pred,anomaly_score,risk_score,ThreatCategory,Priority
0,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.58,0.58,0.0,0.0,0.0,0.58,1.0,0,1,-0.01619997197360057,54.11270922018123,Medium,P2-High
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,0.03561943698066239,37.94183876896668,Low,P3-Medium
0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,10,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.1099839407227628,14.735500054378981,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,25,1.0,1.0,0.0,0.0,0.09,0.05,0.0,255,25,0.1,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08553436211197218,22.365285424004576,Informational,P4-Low
0,1,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,7,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11427171917486839,13.397447165089806,Informational,P4-Low
0,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,18,0.0,0.0,1.0,1.0,0.08,0.07,0.0,255,18,0.07,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.02387988584636802,41.605307040394464,Low,P3-Medium
0,2,11,9,45,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.10995448395772461,14.744692392557997,Informational,P4-Low
0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1,0.0,0.0,1.0,1.0,0.0,0.07,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.018067923396511643,43.41899989680863,Low,P3-Medium
31,1,18,9,1528,4152,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,42,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.01267479815187511,45.101989560684714,Low,P3-Medium
0,1,22,9,185,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.03,0.0,0.01,0.0,0.02,1,0,0.13102691843198688,8.168785510336221,Informational,P4-Low
0,1,22,9,234,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,0,0.1426093016886214,4.554363367376886,Informational,P4-Low
0,1,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,2,0.01,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.02160050670199909,42.31661474529946,Low,P3-Medium
0,1,22,9,338,1040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.06,0.0,0.01,0.0,0.0,1,0,0.13918572272365093,5.622732402054699,Informational,P4-Low
0,2,11,9,44,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.12040156406893221,11.48455526477047,Informational,P4-Low
0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,3,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.09509326537388829,19.382314575368117,Informational,P4-Low
0,1,22,9,286,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,0,0.14700524436493695,3.182556529664661,Informational,P4-Low
0,1,22,9,165,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15604192155721403,0.36255261347301815,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,16,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11284700431093264,13.842046591435242,Informational,P4-Low
0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,1.0,1.0,0.0,0.0,0.36,0.07,0.0,255,40,0.16,0.06,0.01,0.0,1.0,1.0,0.0,0.0,0,0,0.0723654441051042,26.47480483708175,Low,P3-Medium
0,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,24,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08919133145659391,21.224084111420403,Informational,P4-Low
0,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,12,1.0,1.0,0.0,0.0,0.05,0.05,0.0,255,12,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.1105562142782015,14.556915201436654,Informational,P4-Low
0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,220,1.0,0.0,0.2,0.14,0.0,0.0,1.0,0.97,1,1,-0.02069364786691863,55.51501488493186,Medium,P2-High
0,1,44,9,38,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121,8,0.05,0.06,0.01,0.25,0.0,0.0,0.0,0.0,1,0,0.0910136034374654,20.655422200290545,Informational,P4-Low
0,1,22,9,322,1246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,195,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,0,0.15642050617115172,0.24441072667124125,Informational,P4-Low
0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1.0,1.0,0.0,0.0,0.13,0.09,0.0,255,3,0.01,0.07,0.02,0.0,1.0,1.0,0.0,0.0,0,0,0.06334084701902581,29.291039010693957,Low,P3-Medium
0,1,19,9,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,141,0.55,0.02,0.55,0.0,0.0,0.0,0.0,0.0,1,0,0.11102096233072406,14.411884976247677,Informational,P4-Low
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,212,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0,0.041145704995748544,36.21730030058075,Low,P3-Medium
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0.0,0.0,1.0,1.0,0.04,0.08,0.0,81,4,0.05,0.1,0.01,0.0,0.0,0.0,1.0,1.0,0,0,0.004622653686432943,47.614758186047766,Low,P3-Medium
0,1,22,9,333,523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,37,183,1.0,0.0,0.03,0.09,0.0,0.01,0.0,0.0,1,0,0.1276896231816494,9.210228673037935,Informational,P4-Low
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,28,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0,0.03554280911887553,37.96575141580916,Low,P3-Medium
0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.21,0.0,0.79,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.24,0.0,0.76,1.0,0,1,-0.10686321012801381,82.40526423902844,Critical,P1-Critical
0,1,44,9,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,5,0.03,0.04,0.01,0.4,0.0,0.0,0.0,0.0,1,0,0.0821640799410473,23.417022552426243,Informational,P4-Low
0,1,22,9,224,1918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15616547858105162,0.3239951566023912,Informational,P4-Low
0,1,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,9,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.1084443819518141,15.215937904587118,Informational,P4-Low
0,2,11,9,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.12131360487196868,11.199941951539865,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,22,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10182237856666759,17.28241378745994,Informational,P4-Low
0,2,46,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,253,50,0.2,0.04,0.2,0.0,0.02,0.0,0.0,0.0,0,0,0.04488904373324687,35.049146379093024,Low,P3-Medium
0,1,22,9,310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.5,1.0,0.0,1.0,53,41,0.77,0.06,0.02,0.0,0.0,0.0,0.0,0.0,1,0,0.06841351708191662,27.708051244446708,Low,P3-Medium
0,1,51,9,727,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142,193,0.7,0.06,0.01,0.01,0.01,0.0,0.01,0.0,1,0,0.11524464883956137,13.093832749499306,Informational,P4-Low
0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,11,1.0,0.91,0.0,0.0,0.04,0.07,0.18,255,10,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.07581885030963559,25.397127853189723,Low,P3-Medium
0,1,22,9,222,1651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.1,0.12,0.1,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.11914297569757842,11.877312919002511,Informational,P4-Low
887,1,57,9,745,22757,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,27,0.11,0.06,0.0,0.0,0.73,0.56,0.01,0.11,1,1,-0.041449238480319006,61.99204682568561,Medium,P2-High
0,1,22,9,304,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1568350866064488,0.1150359104375336,Informational,P4-Low
0,1,51,9,1296,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.040011324399369275,36.571297423215086,Low,P3-Medium
0,1,22,9,238,35052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1,0,0.07580889873622854,25.40023336148475,Low,P3-Medium
0,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,16,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11294639802383705,13.811029586658885,Informational,P4-Low
0,1,22,9,374,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,32,0.0,0.0,0.0,0.0,1.0,0.0,0.12,38,231,1.0,0.0,0.03,0.21,0.0,0.0,0.08,0.77,1,0,0.07030606495122876,27.11745889623253,Low,P3-Medium
0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,4,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.03102196406054225,39.37653554560975,Low,P3-Medium
0,2,11,9,44,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,110,0.0,0.0,0.0,0.0,0.99,0.02,0.03,255,240,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10309181615908586,16.88627050317401,Informational,P4-Low
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,249,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,0.027313151756509058,40.53391507784884,Low,P3-Medium
0,2,11,9,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.09975336373863863,17.92807477474038,Informational,P4-Low
0,1,22,9,239,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,11,11,1.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,1,0,0.03305635469191209,38.74167945575965,Low,P3-Medium
0,1,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1.0,1.0,0.0,0.0,0.55,0.18,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.06990487489528052,27.24265508337509,Low,P3-Medium
0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,5,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10669173444565022,15.762872660130848,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,1.0,1.0,0.0,0.0,0.31,0.19,0.0,255,10,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.07361497878729778,26.08487249555531,Low,P3-Medium
0,1,22,9,212,2120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15555681059167026,0.5139373308324104,Informational,P4-Low
0,1,22,9,222,1537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,1,0,0.14396787089726848,4.13040548913417,Informational,P4-Low
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,23,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,0,0,0.031879303814194404,39.10899235342047,Low,P3-Medium
0,1,22,9,288,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,11,0.0,0.0,0.0,0.0,1.0,0.0,0.27,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.14820251679102436,2.8089332543749066,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,5,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.09911635566431132,18.12686081368221,Informational,P4-Low
0,1,22,9,150,23476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,250,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,0,0.12647398455114334,9.589583343539019,Informational,P4-Low
0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.14,0.0,0.86,1.0,0,1,-0.09731745804204472,79.42639737318167,Critical,P1-Critical
0,1,22,9,277,841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,0,0.13834198091608463,5.886032191453509,Informational,P4-Low
0,1,22,9,304,1172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,43,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,0,0.14039075822476033,5.246686565739706,Informational,P4-Low
0,1,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,15,1.0,1.0,0.0,0.0,0.06,0.07,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10909080467673737,15.014213910577817,Informational,P4-Low
59,1,57,9,127,18127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,193,1,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.016162561010474696,44.01359116924895,Low,P3-Medium
0,2,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,0.0,0.0,0.0,0.0,0.04,0.06,0.0,255,4,0.02,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03961701139339935,36.6943475441147,Low,P3-Medium
0,1,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08577442393272844,22.290371242579653,Informational,P4-Low
0,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,7,0.99,1.0,0.0,0.0,0.07,0.08,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10640949344099904,15.850949363712383,Informational,P4-Low
0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1,1.0,1.0,0.0,0.0,0.0,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.07681112309258553,25.087477184662948,Low,P3-Medium
0,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,18,1.0,1.0,0.0,0.0,0.06,0.05,0.0,255,3,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.1032023040204244,16.851791435809226,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,11,1.0,1.0,0.0,0.0,0.08,0.06,0.0,186,11,0.06,0.06,0.01,0.0,1.0,1.0,0.0,0.0,0,0,0.07704044077462696,25.01591584107955,Low,P3-Medium
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,1.0,1.0,0.0,0.0,0.14,0.05,0.0,207,18,0.09,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08269206675287472,23.252257911024277,Informational,P4-Low
0,2,11,9,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.12663008534573061,9.540870211190665,Informational,P4-Low
0,1,22,9,285,9091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,100,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.01,1,0,0.12375175616638678,10.43908748565247,Informational,P4-Low
0,1,22,9,285,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1509106946417571,1.96381375056696,Informational,P4-Low
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0.0,0.0,0.95,1.0,0.05,1.0,0.0,137,1,0.01,0.24,0.01,0.0,0.0,0.0,0.15,1.0,0,1,-0.04804299720615923,64.04970862256637,Medium,P2-High
0,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,24,1.0,1.0,0.0,0.0,0.09,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08650730863438982,22.061665747758134,Informational,P4-Low
0,1,22,9,330,2566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,0,0.15287595104676194,1.3505318284052754,Informational,P4-Low
0,2,11,9,45,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,166,0.65,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10341045347198802,16.786835893404305,Informational,P4-Low
0,2,41,9,40,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.33,0.0,0.17,1.0,0.0,166,1,0.01,0.1,0.01,0.0,0.01,0.0,0.02,0.0,0,1,-0.007026060872477369,51.24987981048727,Medium,P2-High
0,1,22,9,224,1808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.23,0.0,0.0,0.17,0.89,1,0,0.0558895253536833,31.61631364759561,Low,P3-Medium
0,1,22,9,323,598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,143,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,1,0,0.14502773989046108,3.7996606093671303,Informational,P4-Low
0,1,22,9,309,1942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,68,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,0,0.13698225132219655,6.310352181881301,Informational,P4-Low
0,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,5,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.09916949910098632,18.11027676443992,Informational,P4-Low
0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,1.0,1.0,0.0,0.0,0.13,0.06,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.09950198703437957,18.006519901789485,Informational,P4-Low
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,17,0.0,0.0,1.0,1.0,0.09,0.06,0.0,255,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.025297060297205187,41.1630606907403,Low,P3-Medium
0,1,19,9,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,93,0.39,0.05,0.39,0.02,0.0,0.01,0.0,0.0,1,0,0.11322459028263843,13.724216342965226,Informational,P4-Low
0,2,11,9,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,273,0.0,0.0,0.0,0.0,1.0,0.0,0.01,116,200,0.87,0.02,0.87,0.01,0.0,0.0,0.09,0.0,1,0,0.040415766988085744,36.44508624406288,Low,P3-Medium
0,1,22,9,287,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,0,0.13868699634930487,5.778365971655469,Informational,P4-Low
0,2,46,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,11,0.14,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0,0,0.08252035041753314,23.305844060870502,Informational,P4-Low
0,2,46,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,67,0.26,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0,0,0.04178589106943642,36.017522528676494,Low,P3-Medium
1130,1,0,4,92,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,68,23,0.34,0.03,0.01,0.0,0.01,0.04,0.26,0.78,1,1,-0.04813571875073264,64.07864349688454,Medium,P2-High
0,1,22,9,307,1354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1567218436243934,0.15037474639267345,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,19,1.0,1.0,0.0,0.0,0.17,0.05,0.0,255,35,0.14,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10212369982144837,17.18838286210612,Informational,P4-Low
